file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1531,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x1158eef70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(291, 203)","(261, 218)",304
"GP010016_fast.mp4_crab_(291, 203)","(261, 217)",305
"GP010016_fast.mp4_crab_(291, 203)","(260, 218)",306
"GP010016_fast.mp4_crab_(291, 203)","(260, 217)",307
"GP010016_fast.mp4_crab_(291, 203)","(261, 217)",308
"GP010016_fast.mp4_crab_(291, 203)","(260, 217)",309
"GP010016_fast.mp4_crab_(291, 203)","(259, 217)",310
"GP010016_fast.mp4_crab_(291, 203)","(259, 217)",311
"GP010016_fast.mp4_crab_(291, 203)","(259, 217)",312
"GP010016_fast.mp4_crab_(291, 203)","(258, 217)",313
"GP010016_fast.mp4_crab_(291, 203)","(258, 217)",314
"GP010016_fast.mp4_crab_(291, 203)","(258, 217)",315
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",316
"GP010016_fast.mp4_crab_(291, 203)","(258, 217)",317
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",318
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",319
"GP010016_fast.mp4_crab_(291, 203)","(258, 218)",320
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",321
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",322
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",323
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",324
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",325
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",326
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",327
"GP010016_fast.mp4_crab_(291, 203)","(256, 219)",328
"GP010016_fast.mp4_crab_(291, 203)","(257, 218)",329
"GP010016_fast.mp4_crab_(291, 203)","(256, 219)",330
"GP010016_fast.mp4_crab_(291, 203)","(256, 219)",331
"GP010016_fast.mp4_crab_(291, 203)","(257, 219)",332
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",333
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",334
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",335
"GP010016_fast.mp4_crab_(291, 203)","(256, 219)",336
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",337
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",338
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",339
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",340
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",341
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",342
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",343
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",344
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",345
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",346
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",347
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",348
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",349
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",350
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",351
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",352
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",353
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",354
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",355
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",356
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",357
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",358
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",359
"GP010016_fast.mp4_crab_(291, 203)","(256, 220)",360
