file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1555,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x113b9cf70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",335
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",336
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",337
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",338
"GP010016_fast.mp4_crab_(292, 204)","(253, 216)",339
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",340
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",341
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",342
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",343
"GP010016_fast.mp4_crab_(292, 204)","(253, 216)",344
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",345
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",346
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",347
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",348
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",349
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",350
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",351
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",352
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",353
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",354
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",355
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",356
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",357
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",358
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",359
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",360
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",361
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",362
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",363
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",364
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",365
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",366
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",367
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",368
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",369
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",370
"GP010016_fast.mp4_crab_(292, 204)","(252, 216)",371
