file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,15112018,1704,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerBoosting 0x10e8d7ed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",337
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",338
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",339
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",340
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",341
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",342
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",343
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",344
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",345
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",346
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",347
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",348
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",349
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",350
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",351
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",352
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",353
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",354
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",355
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",356
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",357
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",358
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",359
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",360
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",361
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",362
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",363
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",364
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",365
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",366
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",367
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",368
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",369
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",370
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",371
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",372
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",373
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",374
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",375
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",376
"GP010016_fast.mp4_uca01(289, 204)","(250, 222)",377
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",378
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",379
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",380
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",381
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",382
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",383
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",384
"GP010016_fast.mp4_uca01(289, 204)","(249, 223)",385
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",386
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",387
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",388
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",389
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",390
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",391
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",392
"GP010016_fast.mp4_uca01(289, 204)","(250, 225)",393
"GP010016_fast.mp4_uca01(289, 204)","(250, 225)",394
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",395
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",396
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",397
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",398
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",399
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",400
"GP010016_fast.mp4_uca01(289, 204)","(249, 224)",401
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",402
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",403
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",404
"GP010016_fast.mp4_uca01(289, 204)","(249, 225)",405
