file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,18112018,2338,1928,23.97602398,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.107758621,<TrackerMIL 0x10e996f30>
"
",,,,,,,,,,,,
Crab_ID,Crab_Position,Crab_frame,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 285)",886,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 285)",887,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 283)",888,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 283)",889,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 285)",890,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 286)",891,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 292)",892,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 289)",893,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 288)",894,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 300)",895,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 297)",896,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 297)",897,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 301)",898,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 288)",899,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 293)",900,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 294)",901,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 292)",902,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 292)",903,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 293)",904,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 299)",905,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(152, 294)",906,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(158, 303)",907,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(156, 298)",908,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(157, 308)",909,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(154, 307)",910,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(147, 310)",911,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(147, 309)",912,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 314)",913,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(157, 308)",914,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 314)",915,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 297)",916,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(147, 307)",917,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 314)",918,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(145, 313)",919,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 315)",920,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(145, 313)",921,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 319)",922,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(144, 315)",923,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 322)",924,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 318)",925,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 326)",926,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(140, 322)",927,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(146, 320)",928,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(148, 319)",929,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(145, 322)",930,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(149, 328)",931,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 325)",932,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 326)",933,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 324)",934,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(140, 325)",935,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 326)",936,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 329)",937,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(151, 326)",938,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(153, 329)",939,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 332)",940,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 329)",941,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(150, 332)",942,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(157, 333)",943,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(155, 335)",944,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 334)",945,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 337)",946,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(177, 358)",947,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 366)",948,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(177, 362)",949,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 365)",950,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(177, 361)",951,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 342)",952,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(176, 358)",953,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 365)",954,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 350)",955,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 346)",956,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(174, 344)",957,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(157, 340)",958,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(156, 340)",959,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(156, 341)",960,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 347)",961,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 350)",962,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(163, 349)",963,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 348)",964,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 346)",965,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 360)",966,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 348)",967,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 346)",968,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 347)",969,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 346)",970,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 347)",971,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 344)",972,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 349)",973,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 352)",974,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 347)",975,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 347)",976,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 346)",977,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(161, 347)",978,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 347)",979,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 345)",980,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(159, 345)",981,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 345)",982,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 343)",983,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 342)",984,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(162, 344)",985,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 340)",986,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(160, 344)",987,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 337)",988,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 355)",989,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 352)",990,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(176, 351)",991,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 354)",992,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 339)",993,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 350)",994,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 332)",995,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(166, 332)",996,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(165, 333)",997,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 321)",998,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(176, 326)",999,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(164, 331)",1000,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(166, 322)",1001,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(166, 322)",1002,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 318)",1003,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(167, 315)",1004,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(178, 323)",1005,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(168, 320)",1006,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 326)",1007,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(176, 320)",1008,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(179, 324)",1009,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 323)",1010,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 320)",1011,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(166, 317)",1012,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 319)",1013,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(166, 315)",1014,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 315)",1015,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 310)",1016,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 314)",1017,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 322)",1018,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(178, 312)",1019,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(178, 313)",1020,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(174, 316)",1021,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(169, 301)",1022,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 315)",1023,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 313)",1024,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(177, 311)",1025,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(179, 314)",1026,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(177, 311)",1027,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(176, 315)",1028,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(174, 312)",1029,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 318)",1030,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 310)",1031,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(179, 316)",1032,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(179, 320)",1033,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 342)",1034,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 350)",1035,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 348)",1036,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 342)",1037,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(175, 337)",1038,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(178, 350)",1039,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(175, 355)",1040,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(188, 345)",1041,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 349)",1042,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(177, 350)",1043,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 347)",1044,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(198, 345)",1045,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(200, 341)",1046,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 345)",1047,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(198, 346)",1048,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 348)",1049,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 349)",1050,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(198, 346)",1051,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 347)",1052,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 347)",1053,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 348)",1054,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 345)",1055,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(197, 346)",1056,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 348)",1057,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 347)",1058,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 348)",1059,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 347)",1060,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 348)",1061,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 348)",1062,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 348)",1063,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 348)",1064,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 348)",1065,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 347)",1066,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 345)",1067,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 346)",1068,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 348)",1069,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 347)",1070,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 347)",1071,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 347)",1072,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 347)",1073,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1074,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 345)",1075,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 347)",1076,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 347)",1077,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(196, 346)",1078,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 345)",1079,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 347)",1080,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 347)",1081,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1082,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 348)",1083,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1084,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1085,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1086,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1087,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1088,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 345)",1089,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 345)",1090,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 345)",1091,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 345)",1092,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 346)",1093,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 347)",1094,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 346)",1095,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1096,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 346)",1097,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 346)",1098,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 346)",1099,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 346)",1100,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 345)",1101,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 346)",1102,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 345)",1103,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 343)",1104,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 343)",1105,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 343)",1106,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 343)",1107,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 345)",1108,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 347)",1109,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 344)",1110,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(194, 346)",1111,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 346)",1112,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 346)",1113,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 345)",1114,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 344)",1115,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 342)",1116,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 342)",1117,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 341)",1118,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 341)",1119,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 342)",1120,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 341)",1121,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 342)",1122,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 342)",1123,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(188, 342)",1124,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 342)",1125,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(188, 340)",1126,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 340)",1127,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 339)",1128,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 340)",1129,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 321)",1130,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 321)",1131,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(189, 333)",1132,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 311)",1133,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 309)",1134,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 313)",1135,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 310)",1136,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 312)",1137,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 309)",1138,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 313)",1139,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(191, 321)",1140,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 310)",1141,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 307)",1142,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 310)",1143,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 314)",1144,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(188, 307)",1145,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 309)",1146,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 305)",1147,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 305)",1148,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 307)",1149,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 304)",1150,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 304)",1151,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 303)",1152,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 304)",1153,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 295)",1154,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 308)",1155,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 299)",1156,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 302)",1157,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(179, 304)",1158,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 304)",1159,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 302)",1160,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 303)",1161,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 302)",1162,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 301)",1163,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(182, 286)",1164,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(179, 305)",1165,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(186, 282)",1166,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 288)",1167,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 290)",1168,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(173, 308)",1169,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(191, 313)",1170,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(184, 308)",1171,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(187, 312)",1172,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 310)",1173,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(185, 311)",1174,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(172, 304)",1175,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(177, 284)",1176,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(183, 297)",1177,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 297)",1178,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(171, 301)",1179,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 281)",1180,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 277)",1181,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 274)",1182,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(180, 277)",1183,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 271)",1184,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(170, 271)",1185,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(179, 279)",1186,,,,,,,,,,
"GP010016_fast.mp4_uca_cl03(163, 335)","(181, 276)",1187,,,,,,,,,,
